,Unnamed: 0,latitude,longitude,timestamp,label,type,location_name,location_types,place_id,geometry,index_right,polygon_name,Description
2460,2460,37.909377,-78.3333037,2025-02-19T07:58:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333037 37.909377),2.0,Home,
2461,2461,37.909377,-78.3333037,2025-02-19T08:08:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333037 37.909377),2.0,Home,
2462,2462,37.909377,-78.3333037,2025-02-19T08:18:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333037 37.909377),2.0,Home,
2463,2463,37.909377,-78.3333037,2025-02-19T08:22:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333037 37.909377),2.0,Home,
2464,2464,37.909377,-78.3333037,2025-02-19T08:32:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333037 37.909377),2.0,Home,
2465,2465,37.909377,-78.3333037,2025-02-19T08:42:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333037 37.909377),2.0,Home,
2466,2466,37.909377,-78.3333037,2025-02-19T08:54:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333037 37.909377),2.0,Home,
2467,2467,37.9094186,-78.3333592,2025-02-19T09:08:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333592 37.9094186),2.0,Home,
2468,2468,37.9093705,-78.3332323,2025-02-19T09:15:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332323 37.9093705),2.0,Home,
2469,2469,37.9093679,-78.3332741,2025-02-19T09:31:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332741 37.9093679),2.0,Home,
2470,2470,37.9093679,-78.3332741,2025-02-19T09:51:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332741 37.9093679),2.0,Home,
2471,2471,37.9092294,-78.3332548,2025-02-19T10:22:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332548 37.9092294),2.0,Home,
2472,2472,37.9092294,-78.3332548,2025-02-19T10:32:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332548 37.9092294),2.0,Home,
2473,2473,37.9092294,-78.3332548,2025-02-19T10:42:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332548 37.9092294),2.0,Home,
2474,2474,37.9092294,-78.3332548,2025-02-19T10:53:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332548 37.9092294),2.0,Home,
2475,2475,37.9092294,-78.3332548,2025-02-19T11:04:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332548 37.9092294),2.0,Home,
2476,2476,37.9092294,-78.3332548,2025-02-19T11:14:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332548 37.9092294),2.0,Home,
2477,2477,37.9092294,-78.3332548,2025-02-19T11:24:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332548 37.9092294),2.0,Home,
2478,2478,37.9092294,-78.3332548,2025-02-19T11:28:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332548 37.9092294),2.0,Home,
2479,2479,37.9093824,-78.3333507,2025-02-19T11:38:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333507 37.9093824),2.0,Home,
2480,2480,37.9093824,-78.3333507,2025-02-19T11:48:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333507 37.9093824),2.0,Home,
2481,2481,37.9093824,-78.3333507,2025-02-19T12:04:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333507 37.9093824),2.0,Home,
2482,2482,37.9093824,-78.3333507,2025-02-19T12:14:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333507 37.9093824),2.0,Home,
2483,2483,37.9093824,-78.3333507,2025-02-19T12:24:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333507 37.9093824),2.0,Home,
2484,2484,37.9093824,-78.3333507,2025-02-19T12:35:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333507 37.9093824),2.0,Home,
2485,2485,37.9093824,-78.3333507,2025-02-19T12:45:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333507 37.9093824),2.0,Home,
2486,2486,37.9093824,-78.3333507,2025-02-19T13:05:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333507 37.9093824),2.0,Home,
2487,2487,37.9093824,-78.3333507,2025-02-19T13:15:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333507 37.9093824),2.0,Home,
2488,2488,37.9093391,-78.3333541,2025-02-19T13:22:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2489,2489,37.9093391,-78.3333541,2025-02-19T13:34:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2490,2490,37.9093391,-78.3333541,2025-02-19T13:46:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2491,2491,37.9093391,-78.3333541,2025-02-19T13:59:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2492,2492,37.9093391,-78.3333541,2025-02-19T14:14:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2493,2493,37.9093391,-78.3333541,2025-02-19T14:27:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2494,2494,37.9093391,-78.3333541,2025-02-19T14:42:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2495,2495,37.9093391,-78.3333541,2025-02-19T14:55:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2496,2496,37.9093391,-78.3333541,2025-02-19T15:11:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2497,2497,37.9093391,-78.3333541,2025-02-19T15:16:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2498,2498,37.9093391,-78.3333541,2025-02-19T15:26:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2499,2499,37.9093391,-78.3333541,2025-02-19T15:46:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2500,2500,37.9093391,-78.3333541,2025-02-19T15:56:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2501,2501,37.9093391,-78.3333541,2025-02-19T16:00:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2502,2502,37.9093391,-78.3333541,2025-02-19T16:10:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333541 37.9093391),2.0,Home,
2503,2503,37.909392,-78.3333867,2025-02-19T19:13:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333867 37.909392),2.0,Home,
2504,2504,37.9118826,-78.3338485,2025-02-19T19:21:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3338485 37.9118826),2.0,Home,
2505,2505,37.9130235,-78.3289077,2025-02-19T19:25:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3289077 37.9130235),2.0,Home,
2506,2506,37.9107244,-78.3346174,2025-02-19T19:35:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3346174 37.9107244),2.0,Home,
2507,2507,37.9093527,-78.3335243,2025-02-19T19:37:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3335243 37.9093527),2.0,Home,
2508,2508,37.9094719,-78.3332091,2025-02-19T19:51:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2509,2509,37.9094719,-78.3332091,2025-02-19T20:01:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2510,2510,37.9094719,-78.3332091,2025-02-19T20:11:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2511,2511,37.9094719,-78.3332091,2025-02-19T20:21:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2512,2512,37.9094719,-78.3332091,2025-02-19T20:31:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2513,2513,37.9094719,-78.3332091,2025-02-19T20:51:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2514,2514,37.9094719,-78.3332091,2025-02-19T19:13:18.000-05:00,Home,activity_start,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2515,2515,37.9094719,-78.3332091,2025-02-19T19:36:37.000-05:00,Home,activity_end,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2516,2516,37.9093753,-78.3333614,2025-02-19T19:36:37.000-05:00,Home,visit_start,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333614 37.9093753),2.0,Home,
2517,2517,37.9093753,-78.3333614,2025-02-21T08:38:26.000-05:00,Home,visit_end,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333614 37.9093753),2.0,Home,
2518,2518,37.9094719,-78.3332091,2025-02-19T21:01:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2519,2519,37.9094719,-78.3332091,2025-02-19T21:11:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2520,2520,37.9094719,-78.3332091,2025-02-19T21:22:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2521,2521,37.9094719,-78.3332091,2025-02-19T21:39:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2522,2522,37.9094719,-78.3332091,2025-02-19T21:58:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2523,2523,37.9094719,-78.3332091,2025-02-19T22:10:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2524,2524,37.9094719,-78.3332091,2025-02-19T22:24:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2525,2525,37.9094719,-78.3332091,2025-02-19T22:34:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2526,2526,37.9094719,-78.3332091,2025-02-19T22:44:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2527,2527,37.9094719,-78.3332091,2025-02-19T22:54:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2528,2528,37.9094719,-78.3332091,2025-02-19T23:04:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2529,2529,37.9094719,-78.3332091,2025-02-19T23:14:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332091 37.9094719),2.0,Home,
2530,2530,37.9093909,-78.3333882,2025-02-19T23:20:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333882 37.9093909),2.0,Home,
2531,2531,37.9093773,-78.3333674,2025-02-19T23:26:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333674 37.9093773),2.0,Home,
2532,2532,37.9093773,-78.3333674,2025-02-19T23:36:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333674 37.9093773),2.0,Home,
2533,2533,37.9093773,-78.3333674,2025-02-19T23:46:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333674 37.9093773),2.0,Home,
2534,2534,37.9093773,-78.3333674,2025-02-19T23:59:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333674 37.9093773),2.0,Home,
2535,2535,37.909371,-78.3333459,2025-02-20T00:14:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333459 37.909371),2.0,Home,
2536,2536,37.909371,-78.3333459,2025-02-20T00:34:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333459 37.909371),2.0,Home,
2537,2537,37.909371,-78.3333459,2025-02-20T00:44:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333459 37.909371),2.0,Home,
2538,2538,37.909371,-78.3333459,2025-02-20T00:55:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333459 37.909371),2.0,Home,
2539,2539,37.909371,-78.3333459,2025-02-20T01:05:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333459 37.909371),2.0,Home,
2540,2540,37.909371,-78.3333459,2025-02-20T01:16:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333459 37.909371),2.0,Home,
2541,2541,37.909371,-78.3333459,2025-02-20T01:26:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333459 37.909371),2.0,Home,
2542,2542,37.909371,-78.3333459,2025-02-20T01:36:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333459 37.909371),2.0,Home,
2543,2543,37.909371,-78.3333459,2025-02-20T01:48:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333459 37.909371),2.0,Home,
2544,2544,37.909371,-78.3333459,2025-02-20T02:07:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333459 37.909371),2.0,Home,
2545,2545,37.9093887,-78.3333471,2025-02-20T02:18:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333471 37.9093887),2.0,Home,
2546,2546,37.9093887,-78.3333471,2025-02-20T02:32:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333471 37.9093887),2.0,Home,
2547,2547,37.9093887,-78.3333471,2025-02-20T02:43:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333471 37.9093887),2.0,Home,
2548,2548,37.9093887,-78.3333471,2025-02-20T03:04:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333471 37.9093887),2.0,Home,
2549,2549,37.9093887,-78.3333471,2025-02-20T03:15:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333471 37.9093887),2.0,Home,
2550,2550,37.9093887,-78.3333471,2025-02-20T03:25:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333471 37.9093887),2.0,Home,
2551,2551,37.9093887,-78.3333471,2025-02-20T03:36:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333471 37.9093887),2.0,Home,
2552,2552,37.9093887,-78.3333471,2025-02-20T03:47:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333471 37.9093887),2.0,Home,
2553,2553,37.9093887,-78.3333471,2025-02-20T03:57:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333471 37.9093887),2.0,Home,
2554,2554,37.9093887,-78.3333471,2025-02-20T04:08:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333471 37.9093887),2.0,Home,
2555,2555,37.9093588,-78.3333869,2025-02-20T04:21:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333869 37.9093588),2.0,Home,
2556,2556,37.9093588,-78.3333869,2025-02-20T04:32:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333869 37.9093588),2.0,Home,
2557,2557,37.9093588,-78.3333869,2025-02-20T04:42:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333869 37.9093588),2.0,Home,
2558,2558,37.9093588,-78.3333869,2025-02-20T04:54:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333869 37.9093588),2.0,Home,
2559,2559,37.9093588,-78.3333869,2025-02-20T05:04:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333869 37.9093588),2.0,Home,
2560,2560,37.9093588,-78.3333869,2025-02-20T05:14:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333869 37.9093588),2.0,Home,
2561,2561,37.9093588,-78.3333869,2025-02-20T05:25:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333869 37.9093588),2.0,Home,
2562,2562,37.9093588,-78.3333869,2025-02-20T05:35:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333869 37.9093588),2.0,Home,
2563,2563,37.9093588,-78.3333869,2025-02-20T05:45:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333869 37.9093588),2.0,Home,
2564,2564,37.9093751,-78.3333139,2025-02-20T05:57:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333139 37.9093751),2.0,Home,
2565,2565,37.9093596,-78.3333359,2025-02-20T06:03:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333359 37.9093596),2.0,Home,
2566,2566,37.9093698,-78.333277,2025-02-20T06:15:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.333277 37.9093698),2.0,Home,
2567,2567,37.9093698,-78.333277,2025-02-20T06:25:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.333277 37.9093698),2.0,Home,
2568,2568,37.9093698,-78.333277,2025-02-20T06:35:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.333277 37.9093698),2.0,Home,
2569,2569,37.9093698,-78.333277,2025-02-20T06:45:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.333277 37.9093698),2.0,Home,
2570,2570,37.9093738,-78.333319,2025-02-20T07:03:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.333319 37.9093738),2.0,Home,
2571,2571,37.9093513,-78.3332828,2025-02-20T07:13:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332828 37.9093513),2.0,Home,
